,title,text,stars,label,language
88,gAAAAABnUH4NcZPQSKhk1ltzxgylf4VrMKr33NKodMAsv0GMlWrqSTwW-m0uGRismmRNSG1SHqQqNZJeCGr-vxtjK70MgJkrKQ==,"J'ai commandé des Tenders
 Je suis très satisfait de l'accueil, du service et de la bouffe
 Juste une petite remarque, essayez de soigner la marinades, elle n'est pas épicée et elle manque de goût",4,1,French
89,gAAAAABnUH4NM_SffX62Ossuf7EAzTiytmZnK6t99frjjyjqoF7BXLPjOHnrEFdfYBcigyjw7Q2VgO3BUeJVIAG-lDmBmieDpQ==,"their tacos tend to be cold sometimes when ordering from jumia food, their pizza is decent and burgers are alright, not very convinced on the flat ""tacos"" though",4,0,English
90,gAAAAABnUH4Nhb-KSJgLACyyFZo41lUHpgfwbJ8hR3lIBjG_KpyoKImFlhqYahVMWaXzK3ziUA5fsk0OGw78iIKtQhMXUMt1Ew==,"Meilleurs Tacos de la région ! Goût et propreté au rendez-vous, le personnel est très chaleureux et portions très généreuses. À conseiller.",5,1,
91,gAAAAABnUH4NzFv6a1_tJBm7mkHyp7gY_jBUE8zH7weUrGGZi2ocB6KLsUKGQCgTrU8kpoglWv1Y_sHsdpoazL8rjQRzS_J1Ww==,"Très bonne pizza;rien à dire ;la pâte,les ingrédients.",1,0,
92,gAAAAABnUH4NG9J-c8DiEpHtb1msC9AEZwDj3UuEiA0mgv5JAWp2slHD-2NxrFfRoMXMx-TmIzYMQIom98_AII8YiA0cWTZLmw==,Bons tacos et pizza mais service très lent,4,1,French
93,gAAAAABnUH4Nb-E0WkFarATnXSbFVCeTCQ-wl5Ym51WD0lIV9ber25QaDi6h289EntkJ5f95Uhrhcjp-m3NLyyFlz7fUWU6Y6Q==,"J'ai commandé un Tacos Poulet Pané, et il me met du poulet mariné.. et 50% frites, c incomparable au autres Tacos que j'achète, trop nul.",1,0,
94,gAAAAABnUH4N1BxFGrF6yh7QHrzorkGzIbapUsqlf-2ufa2_nSGzlt0nANnzHpamJTLueDcaP2t0FBd3_eq_YDmGAA0vBvljog==,quantité tres faible pour un xl on dirait un panini !!!! arnaque!!!,1,0,
95,gAAAAABnUH4N2GxQKc0LxBeluTr8VimhjYy3XRQ5kXX5FQrgyJHdZ_UllSrKA4TEaLsq5hZmNPlnRG8uMGDqDmTcROJ1rlFQIA==,"Très bons, bien présentés et service excellent",5,1,
96,gAAAAABnUH4NnxbnJCQkZT1H7fZVAnHOM7H-KZL9-rBdgZDO6JddfMMAsTyLCo5TPo6rUpy8Dx4jZXctVsE5cuH0E7wqyKZzRw==,"service lent, accueil",2,0,
97,gAAAAABnUH4Nr_IczKgA6mSVcYDe4znL732WmIIvDKI433k-Vowrrde9nGuVH5C1EboHiXBRp6JxYGBFLgSJQzYceVWyNPq_XA==,"je note 0/10
 pate pizza non cuit comme khobz dar, pizza fromage m3amra tomatich w chwiya 7chich , les chaises catastrophe fauteuil mksra",1,0,
98,gAAAAABnUH4NXaLfBKfg7Z7BvE8kFE2QsL7Dy5dBK9uIFa0lsSZd4Minar5LNhZ7aROFqTgUpV0DWBpbRn8kNIgrdevcmD3dfg==,"Très accueillant, professionnel et serviable.
 Les pizzas sont bonnes aussi",5,1,
99,gAAAAABnUH4NxwEk-yneqV4T_DkjmHH8wXIgVBZl6PVrPU5ZaLEHw1NfUtWA0hY_2DeRdY8ZkAiQG20hzU-YfY45jLHWuHfeRA==,"j'adore ,je trouve que c'est supee bon",5,1,
100,gAAAAABnUH4NFozt2JcNvRn4sfOxWiX2fqMadb1213y3cCPlqcrh5exxFjmKOksd6Ri7syISISuTiLnzlEv9qv2gYE56dVCD2g==,Good pizza full of chicken prix 400 with code from Jumia food 30% and free delivery .,2,0,
101,gAAAAABnUH4NxBmpVqGlDpY7sPZ-Sl01N-_XTw7Wu0cRzmXm-KUjznGYFkwILR9X_ZGirUG3yRdrLENjaoAHGOQRScl8DmG4aA==,"I don't think this place could get any worse!!!
 The service is the worst service I've ever seen. The waiter took our orders and 30 mins late, he returned and asked us if we ordered yet, and only then did he report it the chef and start making our food!!!!
 It took us 50 minutes to get our sandwiches. But that's not everything:
 I ordered a panozzo, i found egg shells and cooked eggs in the foil the sandwich was wrapped in. And I found a hair in my sandwich!!!!
 I seriously hated the place.
 I never give 1 star, but this resteaurant was a huge disappointment.",1,0,
102,gAAAAABnUH4NbUvnrA1FuLijqQcwmswoa7HYFTo28lpYKMpXsZ8kCTnN_QVZ0TrVOBk1YNSLsCIprG1XgMFXRGHyNb3rYV2ceA==,Un bon fast-food propre et bon,3,1,French
103,gAAAAABnUH4NXfGzY9tLZk64YEqIfOdLmG_IrRnx_Kk5IfXHSmXq4WVXJZtm8eDtst85d7ywdBwbn5tFlXaMye4CQykUwXtXZA==,"La réception est vraiment null
 
 Déjà il a laisser la porte ouverte malgré le climat est très froide dehors. Même si nous en avons parlé
 
 الاستقبال 0000
 لا يوجد احترام للزبائن",1,0,
104,gAAAAABnUH4NSJB4Zs6R-0OVOCs_BfvywIAjqU9RKnBecKotOwgUien2a_A4r309tQfFcCXpYPQLgP8yo0g7JwuOu7gxUDh3_w==,Vous mérité même pas une étoile,1,0,
105,gAAAAABnUH4Ni-mZSIIDgIdLOGzV3q4A0injFoiALiQVQuwODvF7Hq5dS4vLEmw6WeIvg8pB04I2hVNnjoPgU9ckxvnyiSct1g==,Burger 9sur 10 excellent je recommande vivement,4,1,French
106,gAAAAABnUH4Nzjgp9jd1WwMPWS5KRUwI-wHEj14h_p9XYwkzMBltlmh_OdmghIRum_NET8JQRxCzj_GuuUmkuYxDjfNhbQuycQ==,best pizzas i’ve ever had. Definitely worth checking!,5,1,
107,gAAAAABnUH4NBlmej8_7HHGvNkvKDXrkG09108pS7ccdPDiTTHhG9MbtUqKa9D1Oznh0IxYson8AZnRbG_Hac5wcVODFRYiy0Q==,"Leurs pizza sont tres bonnes, les tacos moyens",3,1,French
108,gAAAAABnUH4NWjkC0rlffaTOSEN8dZklkWxVvyCc7D7RWTFAh4ybR81lDItgcRd43nlcNCxRDJk-gXCm_zdqe7-XIXoua6rv-w==,Nul,1,0,
109,gAAAAABnUH4NKsbLi3Z1psoZWukYMbhDIwHBqrENlpM_LWM7YHEY0UBLfBrMRnWRhCb-yMdhDfDRv-9L4lTPu4OZX_fAEMj_wA==,"L'emballage rien a dire
 Le service bien
 Les prix cv
 Le goût aussi bien
 On a prix des tacos polet et chicken buger.
 Bonne courage",4,1,French
110,gAAAAABnUH4ND02zjTd0MNO1j01BR1RVa5ctkvcuxmhMuXnT2rw1oBjUZ3dXj_UphD8Zs72BW_WsjCE-PUMkPYgbT4rvcmNNtg==,"Publicité mensongère , j'ai commandé un philly steak il été vide un peu de fromage , un peu de steak et bcp de sauce , j'ai payé 450 da pour rien , commander chez vous c'est une erreur à ne pas refaire",1,0,
111,gAAAAABnUH4NNH-f0BItY1OZXlM7IuqvW2751LNn-zroDsxAwIQ-_rKi1cdY6yywygcRPcGFf3DfZtXFVXD6U-rl3Vjf48q_8A==,"J'ai attendu 1h et 30 min pour avoir un tacos avec la mauvaise sauce, j'ai eu 2 viandes alors que j'en avais pour 3 et pour couronner le tout j'ai payé pour un supplément et celui-ci était absent, certains bouts de viande étaient brûlés, je déconseille fortement surtout pour ceux qui se font livrer.",1,0,
112,gAAAAABnUH4N7K1av746Sko5d8X2P6ErvAoQuLZYfC7TgghAHO7t1MN8RAW5U77iiNqZiJBlfhfCBZXEXsrP-3IG4njiPaa07Q==,"1h d’attente pour que le livreur récupère la commande pour finalement avoir un tacos viande hachée alors que j’avais commandé un tacos poulet et j’ai u les mauvaises sauces, sans oublié un supplément que j’ai payer qui est tout bonnement absent. Je vous déconseille fortement de commander.",1,0,
113,gAAAAABnUH4NxB1rMl7oeejHbO0T2DFAcB1LR9md4spNaoUiweUYtY4KS6vBeguRfseYPXF1UfQCxuk8q0Y3HJ0T32G0zNXT8Q==,Nice,5,1,
114,gAAAAABnUH4N8M_r2enoBu9NLBZqcH68Ri5_rPoPLpamqAl571Q2sucwsJauoUDRn7bRRfjeGwwno8bLphCxfCH2xLQBUxY0RQ==,"L'bena 3/10
 Le service 5/10",1,0,
115,gAAAAABnUH4NRz1NTjS5WhJwhR2QQDpLDMAP20Noll_ff_O85iXkKuNVdZcWTL2texLjpB5lFKKioqu5lu9sIhYX4dUyMzuiPA==,"Avi burger : 80% de pain, on ne sent pas les ingrédients tellement il y'en a peu.
 Rapport qualité prix très petit, pour 300 DA c'est du racket.",1,0,
116,gAAAAABnUH4NZ1BQeOOJwFtBT41Y4aDp2JW0WyM8nNMqf3tuR7oGpu85DB5VYDwkmOFiHQm9sv-XwgdzoGDgHDMzJ8OQxVGDlg==,Kon sebt etoile wahdokhra kon zetha .hert f les autres commentaire surtt 3la tacos personnellement tacos ta3o amour bena surtt avc une sauce barbecue a ne pas regretté. un avis 3ayan yach9aw bach ycommentiw .par contre les autre nn .alors je vous dis brovo good job,5,1,
117,gAAAAABnUH4NDGF99MJyNYjyofA-iqUrqHyz-rLEaqLg_GrLQFkX81QQblxYvHClLqKEwGig6wpEk_zeEb0IrJ1MhjN_EGcMHA==,Just waw,5,1,
118,gAAAAABnUH4Nx_pgcGCUmXnnJIk2Fh-NirHM9YdhEP6qELReCiw2nhmEkwZe6kyjlZjoabXul7Hx2UkjctImimyh5GTVI4qC7w==,Slow af,1,0,
119,gAAAAABnUH4NCUFcZwYRJ5lXujtoJNKA2fceZ_xXG08Dv83itGbpcuQGOvGrzmZh2ni9joMiubkUASq44lEZuElg6s9mnyaqvA==,So good,5,1,
120,gAAAAABnUH4NNjwZ8FMrAvRPmkXRgUJXXyHfm-GPxYJlRAns8yhwpX3dmyluEoJtsMHS01mDPn9VVlbfc6-3lkQZNOfyhojmGg==,Wallah catastrophe khawti attention les photos sont trompeuses lbana 4/10 en plus service dyalo tkile bazaf,2,0,
121,gAAAAABnUH4Ng0IjyrQ-omTgS-UuzZQuf0AH7y8OulqPT-akkLtjn2_XwpSZGnQQtAzgGruk40eQryvrRPrjc5GdCKWrqhosyQ==,Trop bon et super rapide,5,1,
122,gAAAAABnUH4NaiRnsQ-qH7zoj6VfKSLv7mIZ4FKU09AzvjfxUKan0Nd4HxfHCs7t4oHRajfxJxTy8FBjfBHKcHNibgSChPAllg==,"Note 1/5 : another pricy junk food maker
 
 Commande: 3 personnes / 1 pizza crème fraîche Viande fumée + 3 sandwichs +2 cannettes
 
 Négatif :
 -Prix cher , exemple +150DA gratiné cheddar ( brulee) par sandwich même en Californie le supplément gruyère suisse a 75¢.
 - Unhealthy : super gras très peu de crudités dans les sandwichs.
 - pas spacieux, 4 tables
 - pas de clim en été l'air irrespirable.
 - toilettes délabrés et mal organisées.
 
 Positif:
 Bonne pizza.
 Bon Pain sandwich Italien fait maison.",1,0,
123,gAAAAABnUH4Nmn0MWjEhYCXroucQntGJfQa6Eob7qYta0EL6N58Dcv6Trwpf1BOSlak6qKDPqw-ZUBVOqNUm7KkK-wCMx-6nVw==,Ca a changé ce n'est plus comme avant,1,0,
124,gAAAAABnUH4NtJJt8rbVD3DojwKT6tf1AuYxSSMMkyn9KN388SVEOBzLZIMibMbvDU8vfF7PZvk288jMns4HBxF4Yka2mmzfAg==,"Si vous avez envie de manger, restez chez vous, car ici, on ne fait pas que manger. On se Rempli le ventre.
 Je vous déconseille de prendre le Break M. Car vous n'allez plus quitter ce magasin... PS : ne pas oublié de prendre les. x)
 
 Mes préférés :
 1️⃣ BREAK
 2️⃣ MUSHROOM
 3️⃣ SANDWICH POULET MARINÉ
 4️⃣ Classic.
 J'espère que cet endroit restera aussi parfait que lors de ma dernière visite.",5,1,
125,gAAAAABnUH4N0X88lUdvWyynaRVZEAzjg1hxUcuUdJFNp2_B4C0_GxsIsciSygPGotzDg9UBebEo3u9zXB4I60vm1eAHBVhApQ==,Le meilleurs ❤️,5,1,
126,gAAAAABnUH4NmuWKv84nCInHgwR7OhGh3ZYxdaHz0NTW662XtarlEQSmOef3Sv50Ez1b9Ur49p3rKMpHFhICHF7vieT6l3GTVw==,"A essayé, je pense que c bon",4,1,French
127,gAAAAABnUH4NY2TQD80Io5CiQS6vKcHPH9j9stoUkzaa-xD0dMCrsWqFO6aqjYxmEoTvSWdcDUKf1gkjtWs-A0DlvhZpLwjS7Q==,"Bonne ambiance, super accueil, bouffe délicieuse",5,1,
128,gAAAAABnUH4NJa2V7UlULm6yNaHsc5DAsVMKLnO_v5Rv2eXLmcpTlbPY9RpZMEV2NZ5OrWW5tRnhV42gHA3ZM6EvYOq9Fa11hQ==,Pefect place.,5,1,
129,gAAAAABnUH4NugfK6TrpHG5fyXHm3PPtAQMfo_PjfAfANaGt28jG783k7E_4obsLgx2hO_Jc1C3rAtStksDOeXYywge2R69c87w72uC2jCZ4b0cXZUbmDc0=,توصيل قالي50الف مبعد ولات60الف وزيد نساولي قرعة ليموناد +برغركان قاع مقرفرس تاسكدته +فريت طريين وسامطين بصح سوندويتش سويس مليح,2,0,
130,gAAAAABnUH4NgWFO4M2Q0UK_T469iBt4wN0DDXNtqeaRlC-ve_f5dZWjmQYd9espx9PyqiZkaRLZpriY7uCOXjwSlwCIUwhMQwUiaC7Mss62XOK7JJ1VZ3w=,Vrai chekla,1,0,
131,gAAAAABnUH4N288Xc9JmIIkhoi_lgJW83EofaVZ79-vKlT6xo-TsOhcpxNirKuttTrEUDG7rHI5Pe6PufA3w1HW3hbpMjd9VxveJUilWZC7faFXz0GdkIwc=,ناقص بزاف,1,0,
132,gAAAAABnUH4NWzZ45XvzFKc_FqXChig42whdiE1bIBwb0QnjFzoS6rq0SeColjwwUf4t9F2htGKiwFzdlk50Z1sZCM9hQUQtzernVglvrK6zxIZ10w293y0=,"Je ne comprends pas les avis sur cet endroit j'ai mangé chez eux peut être une vingtaine de fois et je n'ai jamais été déçu , si vous voulez manger épicé ils ne rigolent pas avec ça c'est vraiment très épicé et vous avez le choix le seul bémol en faite c'est la rançon du succès c'est tellement populaire que des fois on dépasse l'heure d'attente pour avoir sa commande",5,1,
133,gAAAAABnUH4NKRt9bhCg1_BBXcX14K3i7epT6UBeV4x9ElrBgCplT7azjjyW2KXU_JN_XRSRozPgCLVTFW85HbYiJxnhOQZcHc1gCxPKQA7Y6_adO8Lcjd0=,I have eaten there twice the food was good but the meat and sauces were cold both times I have eaten I will not be back again,2,0,
134,gAAAAABnUH4NY7H1klpzn31tC_KnZgVtBduhnC723068ss9Tkg_A_82w3e4_PYNPGV0y8URuXkE8uYRcnoy2oU8blqYcYFIoA_qNkxTUqxDqzHhUN65Llqs=,"2h w hna n9ar3o , sandwich 3 fromages mafihch 9a3 fromage, li ykhdmo 3ndk trdhom yrham babak",1,0,
135,gAAAAABnUH4N4XsuWJpEhILs5YLrr3iy-Lk4yqMc7rKViOT7q7p2TKCnB_Z0sXDCB32a8JPP9vi45upWM-2CmO_qTCAOmFbEr3u8lBIDHYWv67J-_Kl8yCU=,"Très mauvaise expérience avec le service. J'ai tenté de joindre le restaurant à plusieurs reprises (10 appels en 1h30) sans aucune réponse, et lorsque quelqu'un répond enfin, on me raccroche au nez. Le service de commande est inacceptable. De plus, sur l'application Wajeez, il est impossible de commander un sandwich sans être obligé de prendre l'option frites et boisson à 200 DA, ce qui n'est pas pratique du tout. Ce manque de flexibilité est frustrant pour les clients",1,0,
136,gAAAAABnUH4NVDfyz33N5Os98gj3ECquukII5USmp3kdEwo-eA3SFjmhrGZwRRgO-GqIDH0f4oeTN_bj-P2j1p2kn7T9aSGw00_xibvANyBLQAUm9oHJgzw=,كنت غادي نروح مع ma cousine ، بصح كي شفت les commentaires بطلت، مارانيش مستعدة نقيس دراهمي على أكلات رديئة وخدمة سيئة، نتمنى تتحسن الامور لربما نتشجع ونزور المحل مستقبلا.,3,0,Darija
137,gAAAAABnUH4NnQSjK-GAfwgDqptDwyvcVt33MwBHpTPjj9vrR8nIzPKi6n4mewod2sI3fMYVXc8Rc1OoOix2uhZ7yiywuf9DyZV-0UrzgtmTX5cdmlry2b4=,"Les sandwichs pas terribles
 Burger presque vide et ne correspond pas au menu
 Les prix sont exagéré par rapport à la nourriture proposé
 Le Service est très lent et pas a la hauteur
 Mauvaise climatisation Il fait très chaud à l' intérieur",1,0,
138,gAAAAABnUH4Nm1KJzxkU48z185RQR5ahBuxAVScvJuc_Akp7AWErwNdit5tCav9SGXjIPi7fg5uQb9tpAbf1a_08e02Dtv61kxQ521DMIctvXj2K8WmnenM=,بدون مجاملة اكل ودوق وشهية تروق للنفس نتمنى زيارة المكان مرة أخرى,5,1,
139,gAAAAABnUH4N4xts-1j-bkV9LPyrHsUDnGgB4cbwY7QZBZBADmmA31EBcOm6K7Ce7nbJj8s_I7jKwoxEfPs8plHqsJYFdw7fCVef0SU4t2EyoNrD1YDncOk=,Testé pour la première fois comme tout le monde vu sur les réseaux j’ai passé une commande de 7500DA je regrette une bouffe catastrophique vraiment dégueulasse les sandwiches remplis de sauce aucun goût frites tellement salé personne n’a pu la mangé en tt cas c’est la dernière fois,1,0,
140,gAAAAABnUH4NwnEzNaX5km4lwqduRODOSNoc7zJymBvzq7jvTef7Fr_8GpB7kFl8PU0fdXlBvG5AqVGVRYJIFbeVWH72bgfSPwX0QK6-22VJBYdQHsC4Fow=,sadly by the time we got there they didn't have much left. we had fajitas which were really delicious. the owner is friendly and kind. I'll definitely try them again at some point,4,1,English
141,gAAAAABnUH4Nrg_ftQgGHxK-yvcrNl4KACdl9Z2ZMzAnA3LAsTt6rwTLZuO3V9UAFZagPo7Qd9lKkDbfNHWIijpGpdQF8F7QCBVQxQYU4IDbIYqN8V6BQFU=,استقبلنا آدم معاملة ماشاء الله، فاخيطاس ميكس بنين وماشي ناشف ربي يوفقكم.,5,1,
142,gAAAAABnUH4NUJiFFXAm2u6nWcsWbEqspzQ46W7u28TQDfKaKwbOuPvIhmz5WlcnAau74IrOS6LKJszhPoKbD-hA6iP-TstZEULWrtjkR1XpjmSzTVscexM=,"Franchement terrible...accueil nul, très chaud à l'intérieur...les travailleurs parle à haute voix en dirai rak fi marché...les boissons jamais froides en plein été, le menu jamais disponible toujours un trux manque...en tt cas un fast food à beaucoup de potentiel mais mal gérer...rabi m3akoum",1,0,
143,gAAAAABnUH4NdgLzKMaETjpL3Lope6cBONKbsT71zRQFij0AUuvYqIVDRJ1LYk9Ct5kBBgMoLLhPPz4TLbcxtljVwU-IsTu8BiZueKI90wWwU3mGYxhXjHM=,"Excellent,allah yaatikoum saha",5,1,
144,gAAAAABnUH4NzZWa56Jm3xvqJQF8xn60YxARW-0YLYLz3h6_igvzWkbmcaT93F4QanaW1xL-0bqkssJgoXjF1TGffYOrhAIIWMgO2N930VlPSSiDGRrZVGA=,"La meilleure pizza margherita, le classique indémodable,
 C’était un mariage simple des saveurs …
 Mais un vrai régal simple et savoureux !",5,1,
145,gAAAAABnUH4N6Op2-R2gkSAnJpSXNZFYAxsqb0sHboeHbJWiDIya3kstn0k8dnSHt06r0xzOr83MS-QG3qvQQ9Gqz8UQ47h-Z-9KL_L0WohEVnA-rbHkCLE=,"The service is very slow, and the temperature is high. Please buy an air conditioner",1,0,
146,gAAAAABnUH4NavNBvlkRJoBbrlZ2dMgFfWE2AYe4y_ddlPi6Ejkj8Lh-O5SnnyAtlXs4BfY6XzT_iUA3Fhq2qVIMp2sztmMCjD7to_cNTRZBW0G8LW-3tj8=,C’était bon au début mais pas maintenant + trop d’erreurs dans les commandes ! je prends souvent le panné ya pas bcp de poulet récemment et ce qui existe n’est pas vraiment panné la sauce très liquide. Les Pizza sauce rouge a déconseillé je recommande plutôt les pizza sauce blanche chez eux,3,0,French
147,gAAAAABnUH4N0dnsfeaLI4TMz3QcaxNLpX6Q-4oHgdekcw63MzaY4iGSPS3Ctx7c8vzZfJnYUT6FdYpr05KxACk96D_H0UvT5HF9EiWCicU_1YPM7OQv3Rg=,"Mauvaise experience au telephone avec une personne qui recoit les commandes ..il connait pas les formules de politesse , il coupe au visage ...les burgers commandé sont froids , j'ai attendu 1 heure pour recevoir 4 burgers froids....c'est la premiere et la derniere fois que mange chez eux ...ma yesstahlouche",1,0,
148,gAAAAABnUH4NfkwYSJjrXLVjnnqENkQbL3ZQzUsv3d-QLpIgcdXfmtkAVt6-d0fiiBnTkeill__mtObRjqfczEcw64T283u2CfFeF0z7xDjIpST29Hx3kco=,"La pizza était vraiment pas cuite (غير عجينة) et des quesadilla remplient de sauce, dommage la page avait l'air très sympa! j'espère que vous allez améliorer tout ça !",1,0,
149,gAAAAABnUH4NZJtPZwFInAl22DuY9Blzh8TCED3_gok0UqSXOUgzL6XOYmvPY0cjWYzGoUS5hg0lh9bnO-qk5Q92Vj88LxCNZfmk1YX4E9tV77yjA_0tBPc=,Je valide ✅,5,1,
150,gAAAAABnUH4NH121ZfsSIfw2bMuKe6USvSuow4U4FXFKrob1jitdDfTjMEWJ6O7oD8XLNgdjkcNdE4ON12dYky35C6aOi_9aBT2w28Cc6ZVqmLdlsmJtub4=,Correct dans l'ensemble. Rien d'extraordinaire.,3,0,French
151,gAAAAABnUH4NX3NDw_WDAztmOqAR2qF9fBqqmHcH6SSj4rcUKqeMg2TV5IRzqWM2wARJepITy1r9mZx7R0b-OWBjaVotfTcYig==,"Excellente pizza sicilienne
 Des frites tellement bonnes",5,1,
152,gAAAAABnUH4N-llOmT9LKzdFBkAu7wPYGm05dLwo2V-XZEfXkV8ytnUrd6lq8s9D7QeafXC-yeXJ9wiy3I7vF2ifqOhTvTa97g==,Je ne vais pas noter bien cette fois car j’ai commandé pizza et fajitas et c’était froides ( 850m de distance c’est tout) alors que mini pancakes étaient chaudes,3,0,French
153,gAAAAABnUH4NAMsaS4Y5CCEO7R4pWiz7cgEVsMrWWsfrhLI28MDx9kjPUPjJo6733mrqqbPMDeKmGDafo0TiBF4duZj7_onCoA==,Ce n’est pas bon et super cher pour ce qu’il propose,1,0,
154,gAAAAABnUH4N6TA-FEkqcqimiGmgu1QzGthGK9BF-8sSFLe1tsyhfFv-Ir5Z-mAT9wk1iD6xrFL5h2-LkkKB2kQS5PY3eom1tQ==,Nul tout simplement,1,0,
155,gAAAAABnUH4N8_evm84gkpfZVCLF1TnwJI-M4C9u-Up9nViUse2Y_8ZCnfdtx8tmvk4hSO1yj0PTV-FG0BX2L_rqXZ54xklJew==,Le meilleur surtt salade César tagliatelle burger et surtt a petit prix,5,1,
156,gAAAAABnUH4N1aMc5E7KrLKOKG6Pokje1JBJKu7-YT0BiEfi0k2-T4z8ZQjFgIFtqkp3K_HGeUxXrdxWu4zBMHRGqNgorgRAbQ==,"L’expérience a été très décevante. Dès mon arrivée, en montant les escaliers, j’ai senti une odeur très désagréable, presque comme une odeur de pipi. Une fois à l’étage, les fenêtres étaient fermées et la climatisation allumée, ce qui n’a fait qu’empirer l’atmosphère. Les housses de chaises étaient dans un état déplorable, pleines de taches, et l'hygiène générale laissait vraiment à désirer. Bien que les burgers soient bons, l’environnement m’a coupé l’appétit. J’étais à deux doigts de ressortir, mais j’avais faim et il pleuvait dehors. Je ne reviendrai pas.",2,0,
157,gAAAAABnUH4NBxGzDDkSuMa36NLhW0cqnS1jRb_bvVlxsVhia2ami0CexIfvw1x1fkaP5odhEqcoV4Y2Jo4XUABPDoUJeHYeVw==,J'ai découvert l'endroit sur Instagram car il a beaucoup de bon retour et une qu'on y goûte on comprend pourquoi. Mention spéciale pour Les pâtes poulet champignons une tuerie j'adore. Parfois on commande par téléphone et on passe direct prendre,5,1,
158,gAAAAABnUH4NUhFBLnmE2_DYjkj4RgQ1YmCAAeHHZJQVfqG4OSmt6Abjnhm3S4MjGIoVfiyM4RWAw4EfI9v7lazrmQxp-AKYCQ==,Personnel insolent.,2,0,
159,gAAAAABnUH4NjnTRBdn8uNDq5NzwLu4FTrttHSofsFn79IcR3DneWWPiPk4oD52o6Fdra_hPfF3u-KnfMwUd_cdT6P_jSi9QIg==,"Service trop long à 2h du mat , personnel négligeant les clients , je déconseille !",2,0,
160,gAAAAABnUH4NBaKJaOVCm4nRxjg-g82GJx3uoCXxF8Bm_rEPgJhgeQ3myzERo-AkzYAIKN-HFumwTylJf7TZMFVOImGhxO9iCw==,Temps d'attente super long nourriture sans plus et niveau hygiène dégueulasse attention au cafard !!!!!!!,1,0,
161,gAAAAABnUH4Nj0WC4UrwARctd4Y7Ak3PI0ot12k4LhJAGwXrfVPbk4B5rjMCmsyCBJ1CMwGGc3B6ensdF--TQTRaQd02Ti9aqw==,Très bonne nourriture. Service rapide. Je le recommande vivement.,5,1,
162,gAAAAABnUH4NdXJyHE16Jm1U-bRUHXU-iVG10kyDypU8tMVFBUxlY6IZiuW7TYNYonRqsJZsnQ8yMf5Rm2yzJKPvDdlYeA1CnA==,Nous y avons passe un agreable moment,5,1,
163,gAAAAABnUH4Nr1SRwLsjCa-idM3hODFUGnAeit-GdujGxjejxTKPtplnoqiMk3_f51KsxabqnaAko6iHxHxsPtdMbmKiu_LQ-Q==,Meilleur burger succulent,4,1,French
164,gAAAAABnUH4NL3uSnN1Y1YIYN2hYUCHQMyB4lK38VU2qmrRLa3-JccMcMUIjBrGW-i6G1GNerRi7DUZjJQtS4lN7piVWLQSxWw==,Arnaque wallah vous n’avez pas honte. Commande livraison Yassir YAF-1727890023858 un burger sans viande juste de la salade une tranche de tomate et une tonne de sauce barbecue … décevant inchallah dans votre santé et la santé de vos enfants. Trisomie 21 inchallah.,1,0,
165,gAAAAABnUH4Nv9-wnatuXZD-yYb7X5_YF2Z1OXfYJ7U0MAkVTV6jP36V9xgA87gNyzj8DnH0ofvsAFJYcjeAO-F1MV12OKj7Rg==,Tacos et burger big flooop et propreté zéro les cafards dayrine halaaa,1,0,
166,gAAAAABnUH4NN5vRph15duTGj4niVXON60Ju0iN3eUkDCevI1gezRrXB32ZfKc8nPwVrMZrm8FaT3bQfrR1if1uMwI-pMu7LgA==,"Hacha ni3met rabi c’était infâme
 Le burger était noyé dans la sauce même pas passer à la presse 2 steak cramé ,
 Une pizza caoutchouteuse
 Depuis des années que nous mangeons la bas honnêtement 0/20
 Très déçu nous ne reviendrons pas",1,0,
167,gAAAAABnUH4NI93D_meAZT8W3vGAgs31-01siR_GD7IKgEbd4M5siWHRagRqSAohjhDcbfC6Kn0Q9Ai2VT5lDrCJRc-LyHLLKQ==,Infâme.,1,0,
168,gAAAAABnUH4N_os97CWOdj53g3bzcKDrKpiRx-G3UTPpulXNqx4Lak7BM-qHoJDtbzahlDqYbn6p0POgdx5FPRTsvDqjvlsWuA==,Sincèrement c'étaient délicieux rien à dire et les tacos généreux pas trop de frites vraiment c'est le meilleur.bravo,5,1,
169,gAAAAABnUH4N513Alx-Rx8yJU8bf0eoi6cqbwU2TQJWIqMwxJ2H1785-0uNPNUDDI4vpl1zfDnVe-CABWzpXQS5BLZ3oECJg7Q==,"We had a burger & a poutine
 The poutine was awful -in shorts-
 The burger, well aesthetic looked ugly lol, but the taste was fine .. but we were tricked in asking if we wanted it gratiné without notifying us that it will cost more .. 7achwa since prices were already a bit high n not worth it
 The good point is for the good view.",2,0,
170,gAAAAABnUH4N5jI28u8pCAZNoS-Zn66s-6ehAsajjbl7fGQ8YsktRDg3E_LAaqbAaM9FRAK40UllRS31SF_WyPTWLo6unPGsbw==,Tres deçu j ai commandé 3 pancakes fruits mix j en ai reçu qu une quand j parle avec le gérant il dit que qui a pris la commande a ecouter qu une seule maelich tesra donc j ai commandé 2 autre a 00:15 j ai appelé a 3h du matin il me dit que le livreur m’as appelé tlf éteint est il m as attendu 30 min mdrrrr et moi qui attendais l appel 0 professionnalisme,1,0,
